prompt,completion,id
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sigma Sigma 35mm F1.4 ART DG HSM - Nikon AF mount'. Entity 2: 'ASUS TUF Gaming TUF 3-RX5700XT-O8G-GAMING Radeon RX 5700 XT 8 GB GDDR6'.,No,31585097#67318157
Do the two product descriptions refer to the same real-world product? Entity 1: 'Full Frame E-Mount FE 24-240mm F3.5-6.3 OSS Lens'. Entity 2: 'Sony SEL24240 FE 24-240mm f/3.5-6.3 OSS Zoom Lens for Mirrorless Cameras'.,Yes,97035417#18865753
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Cassette Ultegra R8000 11 Speed 11-28T'. Entity 2: 'Shimano Shimano Cs-R8000 Cassette 11-28t Ultegra 11-Speed'.,Yes,88957207#51733905
Do the two product descriptions refer to the same real-world product? Entity 1: 'TISSOT T091.420.46.051.01 T-TOUCH Expert Solar'. Entity 2: 'Tissot T-Touch Expert Solar Men's Watch - T0914204605101'.,Yes,7180445#57141050
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano BR-M9000 J04C Metal Finned Disc Pad'. Entity 2: 'Hikvision MP Outdoor IR DS-2DE5225IW-AE'.,No,11542304#34073206
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53'. Entity 2: 'APPLE - Apple AirPods 2 with Wireless Charging Case MRXJ2ZM/A - White'.,No,62145678#11022309
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 2TB MX500 2.5"" 7mm SATA 6Gb/s SSD'. Entity 2: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'.",No,91126559#90183159
Do the two product descriptions refer to the same real-world product? Entity 1: 'SANDISK EXTREME PRO SDXC 256GB 170MB/S C10 U3'. Entity 2: 'SanDisk SD Extreme V30 U3 UHS-I C10 - 128GB'.,No,92318972#24802094
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD 1TB My Passport Portable Hard Drive'. Entity 2: 'WD My Passport - 1 TB'.,Yes,43411151#13238453
Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze 4 Burner LTE Grill Built-In Natural Gas Grill with Lights'. Entity 2: 'Blaze 32 Inch 4-Burner LTE Gas Grill With Rear Burner and Built-in Lighting System - BLZ-4LTE2-NG/LP'.,Yes,43409810#49066670
"Do the two product descriptions refer to the same real-world product? Entity 1: 'OBUDOWA COOLER MASTER MASTERCASE H500M MIDI TOWER Z OKNEM BEZ PSU WENTYLATOR LED ARGB'. Entity 2: 'Cooler Master MasterCase H500 IRON GREY ATX Mid-Tower, Tempered Glass Panel, two 200mm RGB fans with Controller and Case Handle for Transport'.",Yes,81628037#14224876
Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double Socket Clamp Arm SHORT'. Entity 2: 'TP-LINK EAP110 Access point - Wit'.,No,71957793#85333987
Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD'. Entity 2: 'Monitor 27 SW271 LED 5ms/QHD/IPS/HDMI/DP/USB'.,Yes,64016107#22000442
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston DataTraveler microDuo 128GB USB 3.0'. Entity 2: 'OKI 44992402 Style Black Compatible Toner'.,No,21755591#53081061
Do the two product descriptions refer to the same real-world product? Entity 1: 'Atomos Coiled Full HDMI to Full HDMI Cable (30cm) - ATOMCAB010'. Entity 2: 'EPSON Ink bar WF-8xxx Series Ink Cartridge XL Yellow - 4000str. (39 ml)'.,No,56736608#47388064
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Placa video Gigabyte Radeon RX 5500 XT OC 8GB GDDR6, 128-bit'. Entity 2: 'Gigabyte Radeon RX 5500 XT OC 4GB GDDR6'.",No,14576497#6721540
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin fenix5S Sapphire Black Optic, Black band'. Entity 2: 'Ceas Garmin Garmin fenix5S Plus Silver, Black Band'.",No,5092599#65028129
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cartus compatibil Samsung CLT-K406S'. Entity 2: 'ASUS Prime X570-P ATX Motherboard - Socket AM4 - AMD X570 - USB 3.2 Gen 3'.,No,35100344#49058519
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple AirPods Pro, Kopfhrer - EU'. Entity 2: 'D'Addario XT Acoustic Phosphor Bronze Medium Guitar Strings 13-56'.",No,48169914#52948864
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm XF 8-16mm F2.8 R LM WR Lens'. Entity 2: 'Fujifilm XF 80mm f2.8 R LM WR Macro Lens'.,No,1046934#11676180
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 65 UC Mono Bluetooth Headset'. Entity 2: 'Jabra EVOLVE 65 UC Mono (6593-829-409)'.,Yes,4284864#48580118
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson T7551 XL Black High Yield Ink Cartridge C13T755140 / T7551 EP53959'. Entity 2: 'Epson T7551 (Prentar 5000 síður) XL svart blekhylki (100ml) fyrir WorkForce WF-8XXX prentara'.,Yes,2046148#57534412
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI-101C Ink, 130 ml - Cyan'. Entity 2: 'WD HDD 4TB My Passport Black'.",No,7158327#72819377
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson oryginalny tusz T2982 29 cyan'. Entity 2: 'Epson Strawberry 29 (Prentar 175 síður) Claria Home blekhylki (blátt)'.,Yes,66191134#43006963
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II Duo - Mic. 82 NC, Wideband'. Entity 2: 'Kingston Canvas Select Plus 128GB microSD - With Adaptor'.",No,7383990#54214061
Do the two product descriptions refer to the same real-world product? Entity 1: 'XPG SX8200 Pro M.2 256 GB PCI Express 3.0 3D TLC NVMe'. Entity 2: 'EPSON Ink bar WF-8xxx Series Ink Cartridge XL Yellow - 4000str. (39 ml)'.,No,1237125#47388064
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sandisk Extreme Pro 64GB CFast 2.0'. Entity 2: 'Carbide Series 275R Tempered Glass Mid-Tower Gaming CaseWhite'.,No,87998765#29204789
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Pokémon TCG: Sword & Shield-Rebel Clash 3 Booster Packs, Coin & Rayquaza Promo Card'. Entity 2: 'PKM - Pokémon - Sword & Shield - Rebel Clash Booster'.",No,79334302#4486003
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Monitor 27 SW271 LED 5ms/QHD/IPS/HDMI/DP/USB'. Entity 2: 'MONITOR SAMSUNG C27F390 27\"" 1920x1080 4MS USB HDMI CURVO NEGRO'.",No,22000442#22770211
Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR Hikvision TurboHD 4 canale DS-7204HQHI-K1'. Entity 2: 'DS-7216HQHI-K1 Hikvision 16 cs. TurboHD DVR'.,No,10999896#3762458
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Video Camera G3 FLEX 3-Pack UVC-G3-FLEX-3 Ubiquiti'. Entity 2: 'Ubiquiti UniFi G3 Bullet Video Camera'.,No,76024362#80529811
"Do the two product descriptions refer to the same real-world product? Entity 1: '8TB - Seagate Enterprise Ironwolf Pro SATA - ST8000NE001'. Entity 2: '3M - Privacy Filter 23.0\""\"" Framed'.",No,83418921#5938532
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Carbide 175R RGB Black Mid Tower ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.0, HD Audio, 1x 120mm Fan included'.",No,97168711#41485546
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung MLT-D103L must toonerikassett'. Entity 2: 'Laser Toner Cartridge compatible with Samsung MLT-D103L/ELS High Capacity'.,Yes,61868905#26491787
"Do the two product descriptions refer to the same real-world product? Entity 1: '3M - Privacy Filter 23.0\""\"" Framed'. Entity 2: 'Fujinon Lens XF 23mm F1.4 R'.",No,5938532#27021728
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3 8300 Quad Core 3.7GHz Processor'. Entity 2: 'Intel Core i3-7100 Dual-Core 3.9GHz LGA1151 (BX80677I37100)'.,No,75749012#56383083
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2300 Mono USB MS Lync Headset'. Entity 2: 'Jabra BIZ 2300 USB MS Mono - headset'.,Yes,61154808#3736831
Do the two product descriptions refer to the same real-world product? Entity 1: 'WEBCAM LOGITECH C270 HD 720P'. Entity 2: 'Canon EF-S 55-250 f4-5.6 IS STM'.,No,80963811#3807651
Do the two product descriptions refer to the same real-world product? Entity 1: 'HyperX 8GB (2x4GB) 1600MHz CL10 Fury Blue'. Entity 2: 'Jabra EVOLVE 65 UC Mono (6593-829-409)'.,No,54500223#48580118
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Evolis RCT023NAA Black Monochrome Ribbon'. Entity 2: 'LaCie Mobile Drive 2,5"" 5 TB Moon Silver USB 3.1 Gen 2'.",No,70269940#5312650
"Do the two product descriptions refer to the same real-world product? Entity 1: '014 Traveler's Notebook Regular- Refill - Kraft Paper Notebook'. Entity 2: '16GB Vengeance LPX DDR4 2400MHz, CL14, Black, DIMM Memory'.",No,61787029#30336988
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Nobreak APC Smart-UPS SURT 20kVA/16kW, 230V'. Entity 2: 'APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLI'.",Yes,19248199#70159856
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano BR-M9000 J04C Metal Finned Disc Pad'. Entity 2: 'Toner Brother original amarillo TN135Y'.,No,11542304#61964427
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seastar 1000 Powermatic 80 - T120.407.11.051.00'. Entity 2: 'Tissot Seastar 1000 Powermatic 80 T120.407.11.041.01'.,No,81356812#1647419
"Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-LINK EAP110 Access point - Wit'. Entity 2: '3M - Lightweight 300 Privacy Filter PF322WSkjermfilter mot innsyn, m/ramme 20\""-23\""W (30,7 x 48,5)'.",No,85333987#562267
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ2300 2399-823-109 DUO USB Headset MS'. Entity 2: 'RAM Torque 28mm-38mm Handlebar & Rail Base 1.5\"" Ball'.",No,5717009#53451198
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir 12-String Light 80/20 Bronze Nanoweb Acoustic'. Entity 2: 'SRAM AM BRAKE PAD GUIDE/TRL STLSIN 1 SET'.,No,830512#96989593
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung T7 Portable SSD [2TB] (Indigo Blue)'. Entity 2: 'Canon Ink Jet Cartridge PGI-72 PBK/GY/PM/PC/CO Multipack 40433'.,No,18327954#30007794
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo 53713 Black On White - 24mm'. Entity 2: 'Dymo 40913 Black On White - 9mm'.,No,89243104#46010816
Do the two product descriptions refer to the same real-world product? Entity 1: 'Switch D-Link - Web smart - switch - 24 porte - gestito dgs-1210-24'. Entity 2: 'OKI 44992402 Style Black Compatible Toner'.,No,34259452#53081061
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tire, 29''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black'. Entity 2: 'Maxxis Maxxis, High Roller II, Tire, 27.5''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black'.",No,3447561#79821099
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte NVIDIA GeForce GTX 1650 4GB D6 OC Turing Graphics Card'. Entity 2: '507125-B21 HP 146-GB 6G 10K 2.5 DP SAS HDD'.,No,48293393#43481409
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 50\"" 4K UHD HDR QLED Smart TV (QN50Q60TAFXZC)'. Entity 2: 'Tissot Seastar 1000 Powermatic 80 Silicium'.",No,16855766#17007886
Do the two product descriptions refer to the same real-world product? Entity 1: 'AAA Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02'. Entity 2: 'Cheap Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01'.,No,36803847#25877530
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC Mesh PRO 802.11ac Dual Radio Indoor/Outdoor access point - 1750Mbps 5 pack no PoE'. Entity 2: 'Ubiquiti UniFi Mesh AP OUT AC1750 5 PACK'.,Yes,86924416#45001854
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 8GB (1x8GB) 2666MHz CL16 Vengeance LPX Black'. Entity 2: 'Western Digital Blue PC SSD 2.5\"" 7mm 250GB'.",No,82583255#34301207
Do the two product descriptions refer to the same real-world product? Entity 1: 'Manfrotto MHXPRO-2W 2-Way Head'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,Yes,35405134#72145468
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler master ventola master liquid ML120R rgb lga 775>2066 amd AM2>FM1'. Entity 2: 'Cooler Master MasterLiquid ML120L V2 RGB All In One Liquid CPU Cooler'.,No,47818268#35737919
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double Socket Arm MC201C LONG'. Entity 2: 'Canon PG-545 Black Original Ink Cartridge, E Zezë'.",No,87259085#7383991
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra TrueColours ix Series Monochrome - 1 - black - print ribbon'. Entity 2: 'Shimano Shimano Cs-R9100 Cassette 11-25 Dura-Ace 11-Speed'.,No,10496#31276154
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11G'. Entity 2: 'EPSON (T1285) Multipack róka (T1281,T1282,T1283,T1284) C13T12854010'.",No,44884689#28282387
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair iCue 465X RGB White'. Entity 2: 'Fujifilm INSTAX Mini Monochrome Instant Film (10 Exposures)'.,No,24927328#21122556
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano PD-R550 SPD-SL Resin Pedal'. Entity 2: 'Asus Radeon Dual Evo RX5500 XT 8gb Gddr6 Version OC'.,No,79232921#51683015
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS GeForce RTX 2080 SUPER 8GB DUAL OC EVO'. Entity 2: 'Asus Radeon Dual Evo RX5500 XT 8gb Gddr6 Version OC'.,No,29339493#51683015
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Long Length Double Socket Arm for 1.5\"" Balls'. Entity 2: 'UNPKG RAM DBL SOCKET ARM B BALL C LENGTH'.",No,39417365#61791022
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial BX500 2.5\"" 480 GB Serial ATA III'. Entity 2: 'Kingston Technology A400 2.5 \""240 GB Serial ATA III TLC'.",No,23491163#55136447
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML140 PRO RGB LED 140MM PWM Premium Magnetic Levitation Fan - Single Pack'. Entity 2: 'Corsair ML140 Pro 14cm PWM RGB Case Fan, Magnetic Levitation Bearing'.",Yes,97634734#15774916
Do the two product descriptions refer to the same real-world product? Entity 1: 'Memoire DDR4 G.Skill Trident Z F4-3600C16D-16GTZNC'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria'.,No,96889697#40208952
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EMAD2 Clear Bass Drum Head, 22 Inch'. Entity 2: 'RAM Mount Base UBolt Mount - Requires RAM Cradle [RAM-B-149ZU]'.",No,9232364#38785326
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM® 3\"" Double Ball Arm for 1.5\"" Ball'. Entity 2: 'RAM® Composite Double Socket Arm'.",No,61794834#18456007
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Sram Force22 PG-1170, 11sp cassette'. Entity 2: 'Canon EF-S 10-18/4.5-5.6 IS STM'.",No,7883208#27365404
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm Fujinon XF 27mm f/2.8 black | 2 Years Warranty'. Entity 2: 'Crucial 2TB MX500 2.5"" 7mm SATA 6Gb/s SSD'.",No,50156673#91126559
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus ROG Strix X570-F Gaming ATX - motherboard'. Entity 2: 'Razer Viper Mini Ultra-Lightweight USB RGB Optical Gaming Mouse (RZ01-03250100-R3M1)'.,No,31886989#48102422
Do the two product descriptions refer to the same real-world product? Entity 1: 'LACIE 2TB 2.5 MOBILE PORTABLE USB 3.0 MOON SILVER'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,No,23605781#72145468
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech G G402 Hyperion Fury Oyuncu Mouse 910-004068'. Entity 2: 'Jabra BIZ 2300 Mono USB MS Lync Headset'.,No,50160182#61154808
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dron DJI Mavic 2 Pro'. Entity 2: 'DJI DJI | Mavic Mini Drone Fly More Combo'.,No,83992680#7736538
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Processador Amd Am4 Ryzen R5-2400g 3.9ghz 6mb'. Entity 2: 'YD260XBCAFBOX - AMD AM4 Ryzen 5 2600X, 6x 3.60GHz, boxed'.",No,77356650#83152267
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Blekk Svart T7031 L - WP4000/4500'. Entity 2: 'Epson T7891 Black Cart - Compatible'.,No,62242632#75384375
"Do the two product descriptions refer to the same real-world product? Entity 1: '3M - PF19 PRIVACY FILTER BLACK FOR 19,0IN / 48,3 CM / 5:4IN ACCS'. Entity 2: '3M - Privacy filter PF19 |30.2 cm x 37.7 cm|'.",Yes,17629924#15725521
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2300 USB UC Duo'. Entity 2: 'Jabra BIZ 2300 USB MS Duo'.,No,89323553#13502365
