id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
70174967,,Buy Quality Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356,Quality AAA Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356 from online store for sale.,,,,556904,13718289,,TAG Heuer Automatic Chronograph Watch CBL2111.FC6453,,6350,USD,,2454132,70174967#13718289,0,True
49913390,,XT CS-M8000 11 Speed Cassette,"Shimano's XT M8000 11-speed cassette is the key to taking full advantage of the Dyna-Sys 11-speed system. This cassette is specifically designed with a wide gear combination and carefully balanced ratios for you to find that perfect gear on the trail. Through its carefully-calculated Rhythm Step gear progression, the XT M8000 Cassette decreases \""shock\"" and lost power as you shift gears, ultimately delivering smoother and more precise gear changes.Shimano constructs this cogset using a combination of steel and aluminum cogs and carriers, striking an optimal balance between light weight and durability. With Shimano’s CS-M8000 on your steed, you’ll expand your",1.2999E2,USD,,127568,63000389,,CS-M8000 CASSETTE 11-40 XT 11-SPEED,CS-M8000 CASSETTE 11-40 XT 11-SPEED,1.49E2,NZD,,328225,49913390#63000389,0,True
37865200,,Manfrotto MVK500AM Fluid Video Head With Lightweight Telescopic Legs,The lightweight fluid video system MVK500AM includes the fluid video head (60mm half ball) MVH500A and the twin leg video tripod MVT502AM.,369.00,GBP,,645102,64607522,Manfrotto,Manfrotto MVH500AH Lightweight Video Head with Flat Base,The Manfrotto MVH500AH is a lightweight head with a wider platform for HDSLR bodies which has a sliding plate which travels to balance the latest interchangeable lens cameras.,115,GBP,,72631,37865200#64607522,0,True
93836358,,"Ram Mount 2\"" Double Socket Arm for 1\"" Balls","The RAM-B-201U-A, Short length double socket arm, has a socket at both ends that accommodates B Size 1\"" balls and device holders. RAM's socket technology allows for almost infinite adjustment to achieve the perfect viewing angle.• A single spring inside the arm opens the end sockets allowing you to pivot the ball and socket connection• Ball socket-to ball socket length is 2\""• Also available in 3\"" 222-239 and 6″ 753-330 lengths",1.399E1,USD,,394619,77338417,RAM Mount,"RAM Mount Double Socket Clamp Arm - SHORT - for 1.5\"" C Size Balls","RAM Mount Double Socket Clamp Arm - SHORT - for 1.5\"" C Size BallsThe RAM-201U-B, SHORT length double socket arm, has a socket at both ends that accommodates C Size 1.5\"" balls.A single spring inside the arm, keeps the socket open, allowing you to insert the ball in to the socket connection.The ball and socket technology allows for infinite viewing anglesRAM Double Socket Clamp Arm C Size for 1.5\"" ball bases;SHORT (RAM-201U-B) Overall Length: 3.5\"" Socket-To-Socket Length: 2.25\""* Any device/s shown are for illustration purposes ONLY and are NOT included in purchase.",45.00,AUD,,93315,93836358#77338417,0,True
57791020,Pokemon,Pokemon Pokemon: Darkness Ablaze Bstr,Add to your collection and light a fire with the Darkness Ablaze expansion!,4.00,USD,,69543397,21044132,,Pokemon TCG: Sword & Shield Boosters,,4.00,GBP,,991074,57791020#21044132,0,True
11149251,,"CORSAIR - Crystal 680X RGB White High Airflow, Tempered Glass","CORSAIR Crystal 680X RGB White High Airflow, Tempered Glass (CC-9011169-WW) - Nätaggregat: 0W - Typ: Mid-torn",3199.00,SEK,,28019,24927328,,Corsair iCue 465X RGB White,"4mm-Thick Front and Side Tempered Glass Panels, Three Included CORSAIR LL120 RGB Fans, Smart RGB Lighting Control with iCUE, Removable Dust Filters",,,,75807,11149251#24927328,0,True
6930754,,WS-C2960-24TT-L Cisco Catalyst WS-C2960-24TT-L Switch,"P/N : WS-C2960-24TT-LWS- C2960-24TT-L is one of the Cisco Catalyst 2960 Series switches. Cisco Catalyst 2960 Series switches support voice, video, data, and highly secure access. They also deliver scalable management as your business needs change. The Common Features are included: Enhanced security including Cisco TrustSec for providing authentication, access control, and security policy administration, Multiple Fast or Gigabit Ethernet performance options, Cisco EnergyWise for power management, Scalable network management.Placement LAN AccessFlash 32 MBPorts 24 x 10/100 + 2 x 10/100/1000",,,,520988,16421267,,WS-C2960X-24TD-L Cisco Catalyst 2960X Network Switch (New),"Condition: NEWAvailability: Stock AvailableCisco 2960X Ethernet Switch - 24 port switch - 24 x 10/100/1000 + 2 x 10 Gigabit SFP+ (WS-C2960X-24TD-L)Cisco Catalyst 2960-X series switch is the next generation of the world's most widely deployed access switches. It enables intelligent services such as application visibility; smart operations layer 3 routing and deliver best-in-class energy efficiency with up to 80 percent energy savings.GeneralDevice TypeSwitch - 24 ports - managed - stackableEnclosure TypeDesktop, rack-mountable 1USubtypeGigabit EthernetPorts24 x 10/100/1000 + 2 x SFP+PerformanceSwitching capacity: 216 Gbps ¦ Forwarding performance (64-byte packet size): 95.2 MppsCapacityActive VLANs: 1023Jumbo Frame Support9216 bytesMax Units In A",6.77E2,USD,,758825,6930754#16421267,0,True
25135333,Corsair,Corsair 32GB DDR4 Vengeance LPX 2666MHz Memory Kit Black,"32GB (2x16GB) Corsair DDR4 Vengeance LPX Black, PC4-21300 (2666), Non-ECC Unbuffered, CAS 16-18-18-35, XMP 2.0, 1.2V",112.76,GBP,,861125,50944416,,Corsair Vengeance LPX CMK8GX4M1A2666C16 8GB (1x8GB) 2666Mhz DDR4,"Corsair Vengeance LPX 8GB (1x8GB), PC4-21300 (2666MHz) DDR4, 16-18-18-35, 1.2v, Single Stick",59.00,AUD,,155934,25135333#50944416,0,True
86775292,,WD Wds100t2b0a 1tb Blue 3d Nand SSD,"Ready for your high performance computing needs, a WD Blue™ 3D NAND SATA SSD offers high capacity, enhanced reliability, and blazing speed. A WD Blue 3D NAND SATA SSD uses 3D NAND technology not only for higher capacities (up to 2TB than the previous generation WD Blue SSDs, but also to help reduce",129.98,USD,,549556,29006523,,WD BLUE 1TB SN550 NVME M.2 2280 SSD (WDS100T2B0C),"WD BLUE 1TB SN550 NVME M.2 2280 SSD (WDS100T2B0C)PUT NVME POWER AT THE HEART OF YOUR PC Drive Performance Beyond SATAThe WD Blue™ SN550NVMe™ SSD boosts performance immensely over our high-end SATA SSDs with lightning-fast, ultra-responsive performance. The WD Blue SN550NVMe SSD allows resellers, system builders and consumers to take advantage of our reliable NVMe storage solution when creating their next PCs. Available in capacities up to 1TB in an M.2 2280 form factor, the WD Blue SN550NVMe SSD will give your system the boost you need.1Highlights Over 4x faster than our SATA SSDs with read speeds up to 2,400 MB/s",11100.00,INR,,156996,86775292#29006523,0,True
54818129,,SanDisk Ultra Flair 32GB USB 3.0 Pen Drive,"SANDISK ULTRA FLAIR USB 3.0 FLASH DRIVESPEED MEETS STYLEThe SanDisk Ultra Flair USB 3.0 flash drive moves your files fast. Spend less time waiting to transfer files and enjoy high-speed USB 3.0 performance of up to 150MB/s. Its durable and sleek metal casing is tough enough to handle knocks with style. And, with password protection, you can rest assured that your private files stay private. Store your files in style with the SanDisk Ultra Flair USB 3.0 flash drive.FLY THROUGH FILE TRANSFERSExperience high-speed USB 3.0 performance of up to 150MB/s with the SanDisk Ultra Flair USB 3.0 flash drive. Transfer",613.6,INR,,292826,516433,Sandisk,Sandisk USB Flash 32GB Cruzer Glide 2.0/3.0,,15.90,EUR,,1805681,54818129#516433,0,True
79148737,,Shimano HG701 Ultegra R8000 XT M8000 11 Speed Chain with Quick Link,A LIGHTWEIGHT 11-SPEED CHAIN DESIGNED TO IMPROVE GEAR TRAIN SHIFTINGThe Shimano HG701 is a lightweight 11-speed chain specially designed with asymmetric plate to improve gear train shifting. THe HG701 is equivalent to Ultegra (Road) or XT (MTB) level in the Shimano groupset line up. This chain is suitabe for both road and MTB use.Model: CN-HG701Compatible for 11-speed drive trains116 links,5.5E1,SGD,,483370,95222715,,Shimano 11 SPD Chain RD/MTB Sil-Tec With Quick Link,Shimano 11 SPD Chain RD/MTB Sil-Tec With Quick Link,94.99,NZD,,1037461,79148737#95222715,0,True
49067884,,"SanDisk 480GB SSD Plus int 2.5\"" SATA3 SSD (SDSSDA-480G-G26) (Local Warranty with 3years with Local Distributor)",Warranty : 3 Years with Local Distributor - Convergent,88.00,SGD,,1037877,60638240,Sandisk,SanDisk SSD Plus 120GB 240GB 530MB/s 480GB 1TB 535MB/sSolid State Drive (120GB),"Up to 20X faster than a typical hard disk drive ¹Boosts burst write performance, making it ideal for typical PC workloadsFaster boot-up, shutdown, application load and response¹Shock resistant for proven durability ³ - even if you drop your computerGenerous battery life120GB Read/write speeds of up to 530MB/s/400MB/sSanDisk SSD Dashboard monitors drive status and software updates3-year limited warranty ²Trusted By The Pros. Perfect For Your Ambitions...SanDisk products are constructed to the highest standards and rigorously tested. You can be confident in the outstanding quality, performance and reliability of every SanDisk product.Legal Disclaimer*1 gigabyte (GB) = 1,000,000,000 bytes. Some capacity not available",178.0,MYR,,327381,49067884#60638240,0,True
87046884,,Blaze 40-Inch 5-Burner LTE Built-In Liquid Propane Gas Grill With Rear Infrared Burner & Grill Lights,"Blaze introduces an affordable commercial style grill that was designed with your outdoor BBQ desires in mind. Blaze gas grills feature precision cut, 304 stainless steel components which bring the promise of lasting durability to your outdoor BBQ! This model takes things to the next level with our signature SRL led accent lights and integrated halogen hood lighting.OVERVIEW:5 commercial quality 304 cast stainless steel burners14,000 BTUs of cooking power per burner, for a total cooking surface of 70,000 BTUs10,000 BTU infrared rear rotisserie burnerTotal grill BTUs equal 80,000Heavy 9mm triangular stainless steel cooking rods maximize durability and produce distinguished sear",2.19999E3,USD,,4825180,43409810,Blaze Outdoor Products,Blaze 4 Burner LTE Grill Built-In Natural Gas Grill with Lights,"Blaze introduces an affordable commercial style grill that was designed with your outdoor BBQ desires in mind. Blaze gas grills feature precision cut, 304 stainless steel components which bring the promise of lasting durability to your outdoor BBQ! This model takes things to the next level with our signature SRL led accent lights and integrated halogen hood lighting.Dimensions: 21-1/4\"" H x 32-1/2\"" W x 25-3/4\"" D",1849.99,USD,,1435805,87046884#43409810,0,True
91980346,,Ubiquiti UniFi AC Pro 5-pack UAP-AC-PRO-5 Ubiquiti,,561.00,EUR,,68127,34532774,,"Ubiquiti UniFi AP, AC, In Wall, 5-Pack","UAP-AC-IW - 5 Pack, Indoor, 802.11ac, 5GHz MIMO 2x2, 867Mbps, PoE, 3x 10/100/1000",3768,HKD,,1610496,91980346#34532774,0,True
27468857,Intel,Intel Core i7 9700F 9th Gen Desktop Processor/CPU Retail - No iGPU,"Intel Core i7 9700F, S 1151, Coffee Lake Refresh, 8 Core, 8 Thread, 3.0GHz, 4.7GHz Turbo, 12MB, w/o iGPU, 65W, CPU, Box",292.99,GBP,,779562,28603694,,Intel - Core i7-9700F 9th Generation 8-core - 8-Threads 3.0 GHz (4.7 GHz Turbo) Socket LGA 2066 Locked Desktop Processor,9th Generation 12 MB Cache Socket LGA1151 8 Cores/8 threads,273.99,USD,,779562,27468857#28603694,1,False
66625804,Samsung,Samsung T7 Touch Black 1TB Portable SSD with Fingerprint ID,"MU-PC1T0K/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",217.10,GBP,,1458655,48035811,,Samsung T7 Touch Portable SSD Drive [1TB](Silver),"Advanced PerformanceUp to 1050MB/s read speed, 1000MB/s Write speed supporting USB3.1 Gen2 (10Gbps)Emotional DesignEmotional LED to show product's status intuitively and a slim and light weighted metal bodySecurityOptional data protection with software, password and fingerprint recognition. AES 256-bit hardware encryptionKey FeaturesUp to 1,000 MB/s Transfer SpeedFingerprint Unlock & encryption software (Optional)Multi-Device compatabilityFull metal body",319,AUD,,1307351,66625804#48035811,0,True
38447746,,Sigma 35mm f/1.4 DG HSM Art,"Sigma 35mm f/1.4 DG HSM (Art)Front and rear lens capsLens hoodLens caseThe Sigma 35mm F1.4 DG HSM, is designed for photographers who want to achieve creative, dramatic effects in their photographs. As the first lens released under Sigma's new Art line, it will feature a new matte finish and overall new design concept, which includes a clearly defined category label on every new lens. This 35mm wide-angle lens with a maximum aperture of 1.4 ensures outstanding performance in low light, and a stunning bokeh background effect to emphasize the subject.Sigma's new Art line of lensesSpecial & \""F\"" Low Dispersion Elements",719.95,USD,,704991,31585097,Sigma,Sigma Sigma 35mm F1.4 ART DG HSM - Nikon AF mount,This item may qualify for an Instant Rebate. Any current manufacturer rebate will be refunded to your card after purchase. Please email shop@lookingglassphoto.com if you have any questions.,899.99,USD,,900968,38447746#31585097,0,True
10214898,,Swiss Military Hanowa Flagship 06-5161.2.04.007,,1895.00,SEK,,5860529,71716796,SWISS MILITARY HANOWA,Swiss Military Hanowa Flagship 06-5161.2.04.003,Swiss Military Hanowa Flagship 06-5161.2.04.003,6145.0000,UAH,,2682919,10214898#71716796,0,True
35191236,,Dymo Label Casette D1 (19mm x 7m - Black On White),"DYMO D1 Labels can be used with your LabelManager and LabelWriter Duo machines to produce clear, easy to read labels. They can adhere to an assortment of clean, flat surfaces including plastic, paper, metal, wood and glass, plus they feature easy-peel backs for quick application. There are an assortment of colours and tape widths available so you'll be able to find the right option for your needs.The tape can be used on a variety of clean, flat surfaces and will adhere to most plastic, paper, metal, wood and glass.This tape is sure to be long-lasting thanks to its water, UV",6.95,AUD,,103304,18874158,Dymo,Genuine Dymo D1 Standard Label Cassette Tape 9mm x 7m - Black on White,,17.86,AUD,,4559,35191236#18874158,0,True
45145764,,MEMORIA DDR3 KINGSTON HYPERX FURY BLUE 4GB 1600MHZ,HYPERX FURY BLUE 4GB 1600MHZ,603.7,MXN,,836466,21463573,Kingston,Kingston HyperX Fury 4GB DDR3 1600MHz CL10 Ram,Bellek TipiDDR3Bellek Soket TipiDIMMalma HzPC-12800 (1600Mhz)Kapasitesi4 GBKullanmPCGaranti Sresi24 AyPin Says240 Pin DIMMSoutucuVar,248.51,TRY,,1824443,45145764#21463573,0,True
40208952,,Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria,ValueRam,"26,21 €",EUR,,735114,48138837,Crucial,Memoire DDR3 Crucial 4GB DDR3 1600 MT/S (PC3-12800),Memoire DDR3 Crucial 4GB DDR3 1600 MT/S (PC3-12800)- CL11 UNBUFFERED UDIMM 240PIN 1.35V,26.99,EUR,,2395112,40208952#48138837,0,True
7979158,,WS-C2960-24TT-LCatalyst 2960 24 10/100 + 2 1000BT LAN Base Image,,529.31,EUR,,520988,12032039,Cisco,"Cisco Catalyst 2960-X | WS-C2960X-24TD-L Catalyst 2960X 24 port 10/100/1000, 2 x 10G SFP+, LAN Base","WS-C2960X-24TD-L | Catalyst 2960X 24 port 10/100/1000, 2 x 10G SFP+, LAN Base",66720,THB,,758825,7979158#12032039,0,True
47146148,,Fujifilm Instax Square Film (10 Pack),Key FeaturesTo suit FujifilmSqaureInstax Camera10 Prints86mm x 72mm Film Size62mm x 62mm Image SizeISO800 Sensitivity,23,AUD,,1457721,17813216,,instax square film 10pk black,For use in all instax square format cameras and printers. Frame your photos with a black border.Compatible with all FUJIFILM instax SQUARE cameras and smartphone printers.,25.99,NZD,,1118780,47146148#17813216,0,True
93978472,,"CORSAIR CRYSTAL 570X RGB Mid-Tower Case, 3 RGB Fans, Tempered Glass - White| CC-9011110-WW","Clearly SuperiorWith immaculate tempered glass enclosing the entire chassis, every component of your build is on display for all to see, including three vivid SP120 RGB LED fans and a built-in LED controller.",775,AED,,79866,74461011,Corsair,Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black,Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black,293,AUD,,355445,93978472#74461011,0,True
12524915,APC,APC Replacement Battery Cartridge #124,,995,NOK,,123631,54536046,,APC RBC140 Replacement Battery Cartridge,"APC Replacement Battery Cartridge #140Genuine APC RBC are tested and certified for compatibility to restore UPS performance to the original specifications.Includes : All required connectors , Battery recycling guide , Installation Guide , Reusable packagingReplacement Battery CartridgesFeatures & BenefitsConveniencePrepaid postage to a nearby recycling partner (availability varies by country) - Insures that almost 100% of the old battery is recycled, protecting the environment.Re-usable packaging with clear instructions on how to properly dispose of spent batteries - Convenient, easy and green.Fully assembled for easy hot-swap installation - APC RBCs are safe, reliable and contain a minimum number of connections saving valuable",531.10,GBP,,1144246,12524915#54536046,0,True
