id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
9940059,Samsung,Samsung 860 PRO 1TB 2.5” SATA SSD/Solid State Drive,"1TB Samsung 860 PRO, 2.5” SSD, SATA III 6Gb/s, MJX, MLC V-NAND, 1GB Cache, Read 560MB/s, Write 530MB/s, 100k/90k",243.98,GBP,,158919,10492407,,"Router TP-LINK Archer C60 - 2,4/5 GHz - 867 Mbit/s - 5x RJ-45 - 5 Antenas",,799.00,MXN,,1340990,9940059#10492407,0,True
73147765,,DISCO DURO EXT USB3.0 2.54TB WD MY PASSPORT NEGRO,"Western Digital My Passport 4TB, Unidad de disco duro, 3.0 (3.1 Gen 1), Micro-USB B, Windows 10 Education, Windows 10 Education x64, Windows 10 Enterprise, Windows 10 Enterprise x64, Wi, 256-bit AES, Negro",127.56,EUR,,3880206,5624480,,Lacie 5TB Mobile Drive USB-C Moon Silver,,184.204801,EUR,,500837,73147765#5624480,0,True
41493099,EPSON,Cartouche d'encre Epson Epson cartouche wf-8xxx - noir xl,Cartouche d'encre Epson Epson cartouche wf-8xxx - noir xl,79.79,EUR,,3543965,47959304,,Epson C13T865140 WF-51xx/56xx Cartridge XXL Mono,,549,PLN,,193507,41493099#47959304,0,True
47886079,,Jabra BIZ 2300 USB MS Duo - headset,"Your contact center agents are your brand ambassadors, so give them the tool to sound as clear as your brand. In Jabra's Biz 2300 world class sound meets world class durability in an exceptionally comfortable and stylish corded headset – keeping both your agents and your customers happy. Jabra Biz 2300 USB Microsoft Duo is a stereo headset that provides USB connectivity optimized for Microsoft Skype for Business.",168,USD,,1086172,7344796,,Karta VGA Asus Phoenix GeForce® GTX 1660 SUPER OC 6GB GDDR6 192bit DVI+HDMI+DP PCIe3.0,,1276.69,PLN,,137125,47886079#7344796,0,False
85155266,,"RAM Handlebar Rail Mount with Zinc Coated U-Bolt Base for Rails from 0.5\"" to 1.25\"" in Diameter","The RAM-B-149ZU consists of a zinc coated u-bolt base, double socket arm and diamond adapter base. The diamond adapter base has a hole pattern that matches the industry standard AMPS hole pattern and will connect to a large variety of RAM Mount and third party cradles. Included in this package is hardware that will accommodate rails from 0.50\"" to 1.25\"" in diameter. A composite rail adapter can narrow the rail to a minimum width of 0.5”. The mount is designed with a RAM 1\"" diameter patented rubber ball and socket system that has adjustment points at both ends of the",5.795E1,AUD,,399319,85137108,,GARMIN Fenix 5x Plus Outdooruhr Sportarmbandsur,"RISES UP TO EVERY CHALLENGE Diverse multi-sports features and everyday features are what makes the fenix 5 Plus watches by Garmin the perfect tool for ambitious endurance athletes, highly motivated fitness enthusiasts or style-conscious managers. New functions like integrated music, Garmin Pay? and a pre-installed map of Europe ensure this functional watch leaves nothing to be desired. Thanks to Trendline Popularity Routing, you'll be navigated along the best route to your destination, enjoy your favourite songs directly on your watch (connected to wireless headphones via Bluetooth), and enjoy contactless thanks to the integrated NFC chip. This model is also great",7834.00,SEK,,1138411,85155266#85137108,0,False
91421555,,Manfrotto MVK500AM Tripod Kit Alum Twin Leg,,661.1,AUD,,645102,91193296,Manfrotto,Manfrotto Befree Advanced Travel Aluminum Tripod with 494 Ball Head,"Please Check Stock availabilityProduct HighlightsLoad Capacity: 17.6 lbMax Height: 59.1\""Folded Length: 15.7\""Leg Sections: 4Weight: 3.6 lb494 Ball Head with Pan & Friction KnobsRC2 and Arca-Type Compatible QR PlateQPL Lever Leg LocksEasy Link Attachment and Integrated HookThree Leg Angles with Side-Pull SelectorOVERVIEWOverviewSporting a 17.6 lb load capacity at a weight of only 3.6 lb, this black and orange Befree Advanced Travel Tripod from Manfrotto is specially designed for the Sony Alpha a7 and a9 cameras, featuring matching graphics and a dedicated quick release plate. It is made of aluminum alloy and reaches a maximum height of 59.1\"" with its column extended,",4995.0,ZAR,,943488,91421555#91193296,0,True
35350872,,SEAGATE EXTERNAL HDD MOBILE DRIVE 5TB USB 3.1 USB TYPE C 2 YEAR CARRY IN WARRANTY,,,,,500837,37471512,LaCie,"LaCie 2TB USB 3.1 Type-C Mobile Drive, Moon Silver",,409.0,AED,,137764,35350872#37471512,0,True
9907839,Manfrotto,Manfrotto Pro Fluid Video-Neiger m.fl.Basis+504PL,,154.99,EUR,,287852,1823563,Gigabyte,"PCIeX: GTX 1650 D6 OC 4G Nvidia Gigabyte 4GB/GDDR6/128bit/DVI, HDMI, DP ( Gaming )",,,,,213319,9907839#1823563,0,False
22706128,,RAM Mounts B-309-7U Combination Base for 0.5in to 1.25in Handlebars or Brake & Clutch Control Clamps,,25.53,CAD,,2268487,29319775,,JABRA EVOLVE 20 MS STEREO NC BIN,Jabra EVOLVE 20 is a entry level UC headset offering a good UC experience for your conference and voice calls but also music listening.,503.250,HKD,,182172,22706128#29319775,0,True
62392977,Ubiquiti,Punct de acces Pachet 5 Bucati UAP-AC UniFi Alb,,"4,314.99 Lei;",,,4275566,84410355,,SANDISK 128GB SDXV5 EXTREME SDXC MEMORY CARD (SDSDXV5-128G-GNCIN)-WRTY LTD LIFET W/DISTRIBUTOR,Warranty : LTD LifeTime with Local Distributor - Convergent,48.00,SGD,,2427670,62392977#84410355,0,False
77133046,Tissot,Tissot Tissot Seastar 1000 Mens Chronograph Silver Tone Black Dial Watch,"The Tissot Seastar 1000 merges style and performance without compromising either. The diving inspiration shapes both the appearance and the functionality of this watch. It maintains its performance to a pressure of 30 bar (300m/1'000ft), combining underwa",725.00,CAD,,1508649,76749782,,Tissot Seastar 1000 T120.417.17.041.00,,495.00,EUR,,1167881,77133046#76749782,0,True
24856378,XPG,"XPG SX6000 Lite M.2 2280 1TB PCI-Express 3.0 x4, NVMe 1.3 3D NAND Internal Solid State Drive (SSD) ASX6000LNP-1TT-C","XPG SX6000 Lite M.2 2280 1TB PCI-Express 3.0 x4, NVMe 1.3 3D NAND Internal Solid State Drive (SSD) ASX6000LNP-1TT-C",104.99,USD,,89058,37351978,Gigabyte,"Gigabyte Radeon RX 5500 XT OC 8G, 8192 MB GDDR6","Gaming-Grafikkarte Radeon RX 5500 XT von Gigabyte, max. 1.845 MHz GPU-Boost-Takt, 8 GB GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Dual-Lüfter-Kühlerdesign",223.23,EUR,,686147,24856378#37351978,0,False
78194247,,Jabra Evolve 20 Duo UC USB Headset,Jabra Evolve 20 Duo UC USB Headset,39.34,GBP,,182172,97395089,,Jabra EVOLVE 20 UC MONO Headset 4993-829-209 -For use on computers,"PRODUCT HIGHLIGHTSMono-StyleOptimized for UCNoise-Cancelling MicrophoneIn-Line Control UnitUSB ConnectionDigital Signal Processing (DSP)Jabra PC SuiteStay focused with the EVOLVE 20 UC Mono Headset from Jabra. This headband-style headset features a noise-canceling microphone, so you can be better heard at the other end. For easy operation, the headset comes with an in-line control unit that provides access to commonly used functions like volume and mute, as well as the ability to end and answer calls. The EVOLVE 20 UC Mono Headset is optimized for all leading Unified Communication systems, providing instant \""Plug & Play\"" installation for your headset. It connects to your system",59.00,USD,,1588415,78194247#97395089,0,True
23346990,Jabra,Jabra Evolve 20 UC Mono Corded USB Headset,Buy the Jabra Evolve 20 UC Mono Headset from Headset Store. Next Day Delivery. MPN: 4993-829-209,41.99,GBP,,1588415,71951492,Philips,"Philips 243V7QDSB/00 23.8 \"", IPS, FHD, 1920 x 1080 pixels, 16:9, 5 ms, 250 cd/m², Black","Philips 243V7QDSB/00 23.8 \"", IPS, FHD, 1920 x 1080 pixels, 16:9, 5 ms, 250 cd/m², Black",106.35,EUR,,605933,23346990#71951492,0,True
34072942,,LaCie Rugged Thunderbolt USB-C 4TB,,,,,1073295,95558103,,Lacie 2TB USB-C Mobile Drive prenosni disk,,,,,137764,34072942#95558103,0,True
29319775,,JABRA EVOLVE 20 MS STEREO NC BIN,Jabra EVOLVE 20 is a entry level UC headset offering a good UC experience for your conference and voice calls but also music listening.,503.250,HKD,,182172,25217752,,Jabra Evolve 80 MS stereo - headset,"Jabra EVOLVE 80 is designed to maximize concentration and conversations with world-class, active noise-canceling technology and speakers optimized for voice and music.",433.99,CAD,,192208,29319775#25217752,0,True
70225094,SAMSUNG,SSD SAMSUNG 970 EVO 500 Go,SSD SAMSUNG 970 EVO 500 Go- PCIe 3.0 x4 NVMe,89.99,EUR,,1929047,52216082,Samsung,Samsung 970 EVO PLUS 2TB M.2 PCIe High Performance NVMe SSD/Solid State Drive,"2TB Samsung 970 EVO Plus, M.2 (2280) PCIe 3.0 (x4), NVMe SSD, MLC V-NAND, 3500MB/s Read, 3300MB/s Write, 620k/560k IOPS",388.99,GBP,,1365371,70225094#52216082,0,True
70265673,Crucial,Crucial DDR3L 1600MHz 4GB (1x4) Desktop Memory RAM CT51264BD160BJ | PCByte,,33.0,AUD,,2395112,46693236,,Corsair ML Series ML140 Pro Magnetic Levitation Fan (140mm) with Blue LED,"Corsair is expanding its range of fans with the introduction of the ML series, an acronym that reveals the technological nature of the new series of magnetic levitation fans. The Corsair ML fans provide quiet operation and excellent performance, thanks to magnetic levitation of the rotor and the owner of the design of the fan blades. The innovative design is able to considerably increase both the static pressure and a flow of air, thanks to the very low friction of the magnetic levitation system. Moreover, thanks to the 4-pin PWM connector is possible to adjust timely the fan rotation speed",1412.00,MUR,,509638,70265673#46693236,0,False
29882800,Canon,Canon EF-S 10-18 f/4.5-5.6 IS STM,,,,,3329047,1901504,Hydro Flask,Hydro Flask Wide Mouth Drink Bottle - 946ml Hibiscus Flex Cap,Hydro Flask Wide Mouth Drink Bottle 946ml Hibiscus Flex Cap Available now for fast delivery. Same day dispatch. Free Shipping available. Lowest prices guaranteed.,64.00,AUD,,929657,29882800#1901504,0,True
60131715,Samsung,Samsung Solid State Drive 970 EVO Plus NVMe M.2 500GB - MZ-V7S500B/AM,"Featuring Samsung's latest V-NAND technology and a newly enhanced Phoenix controller, Samsung 970 EVO Plus Series NVMe M.2 SSDs deliver outstanding performance in Non-Volatile Memory Express (NVMe), with exceptionally fast sequential speeds outperforming",,,,416703,28556391,,RAM® Torque™ Large Rail Base,"Ball size: C Size 1.5"" Rubber BallAccommodates rails 1 1/8"" to 1 1/2"" in diameterPowder Coated Marine Grade Aluminum",27,EUR,,279895,60131715#28556391,0,False
28179113,Hydro Flask,Hydro Flask 21oz Standard Mouth Flex Cap Olive,,32.95,USD,,1446023,52216082,Samsung,Samsung 970 EVO PLUS 2TB M.2 PCIe High Performance NVMe SSD/Solid State Drive,"2TB Samsung 970 EVO Plus, M.2 (2280) PCIe 3.0 (x4), NVMe SSD, MLC V-NAND, 3500MB/s Read, 3300MB/s Write, 620k/560k IOPS",388.99,GBP,,1365371,28179113#52216082,0,False
46693236,,Corsair ML Series ML140 Pro Magnetic Levitation Fan (140mm) with Blue LED,"Corsair is expanding its range of fans with the introduction of the ML series, an acronym that reveals the technological nature of the new series of magnetic levitation fans. The Corsair ML fans provide quiet operation and excellent performance, thanks to magnetic levitation of the rotor and the owner of the design of the fan blades. The innovative design is able to considerably increase both the static pressure and a flow of air, thanks to the very low friction of the magnetic levitation system. Moreover, thanks to the 4-pin PWM connector is possible to adjust timely the fan rotation speed",1412.00,MUR,,509638,39152734,,CORSAIR CARBIDE SPEC-01 Mid-Tower Gaming Case with Red LED Fan | CC-9011050-WW,"The Essential Gaming PC Case.Carbide Series SPEC-01 is proof that great looks, smart design, and durable construction don’t need to be pricy, and that basic doesn’t need to be boring. You get aggressive styling, a huge side panel window for admiring your components, and an LED-lit front intake fan that draws cool air directly to your graphics cards.Inside, there’s room for up to five fans, and the four combination hard drive / SSD trays make storage installation and upgrades quick and easy. Cable routing cutouts help you reduce clutter, and the built-in dust filters help protect your components. Up front,",210,AED,,195552,46693236#39152734,0,True
60458789,,DJI Mavic Pro 2 Drone with 4K 20MP Hasselblad Camera,Film in the sky with the highest professional quality. The DJI Mavic Pro 2 drone offers iconic Hasselblad image quality. The Mavic 2 Pro enables you capture gorgeous aerial shots in stunning detail. The Smart Controller is de,1599.00,USD,,2957018,20735043,,DJI Car Charger for Mavic Pro,PRODUCT HIGHLIGHTS -Charge from Car / 12 VDC Power SourceThe Car Charger from DJI allows you to charger your Mavic Pros batteries from a car or other suitable 12 VDC power source.,6.5E1,USD,,1430778,60458789#20735043,0,True
96368408,,TP-Link T1700G-28TQ JetStream 24-Port Gigabit Stack Smart Switch + 4 10GE SFP+,,1103.20,PLN,,3403774,52151706,,TP-LINK jetstream - switch - 24 x 10/100/1000 - montabile su rack,SWITCH 24 GIGABIT VLAN QOS,87.7,EUR,,180905,96368408#52151706,0,True
85554698,,RAM Short Composite Clamp Arm B Size (RAP-B-201U-A),"Included:1 x RAM Short Composite Clamp Arm B Size (RAP-B-201U-A)The RAP-B-201U-Ashort length (6cm) plastic double socket arm features a socket at both endssuitable for B Size (1\"") balls. RAM's socket technology allows for almost infinite adjustment to achieve the perfect viewing angle.SpecificationsMaterial:High Strength CompositeBall Size:1\"" Rubber Ball \""B\"" SizeLifetime WarrantyOverall Length: 2.42\""Socket-To-Socket Length: 1.75\""This item is high strength composite plastic. For aluminium check out theRAM-B-201U-A.Note:The \""U\"" in the part number reflects product packaged in poly bag.Help(Product packaged in poly bag.)",16.25,AUD,,3656260,6032942,,Crucial 4GB DDR4 2666MHz SO-DIMM Single Rank,"More speed. More battery life. More memory capacity. Fuel your next-gen laptop.In the ever-changing world of technology, any component more than five years old is usually in need of an update. At seven years old and counting, that's where DDR3 memory is at: laptops can only do so much with it. Since the introduction of DDR3 memory technology in 2007, processors have doubled in capability, SSDs have revolutionized throughput, and graphics cards have drastically increased frame rates, leaving memory as a limiting factor.More Energy EfficientExtend battery life by using less power. Operating at just 1.2V compared to 1.5V for standard",4.15E2,ZAR,,1892167,85554698#6032942,0,True
71514700,Kingston,Kingston Canvas Select 64GB microSD kártya,,6990,,,53163,7916004,,Kingston Canvas 32GB Micro SDHC C10 U1,,17.95,USD,,595102,71514700#7916004,0,True
10484404,,Fujifilm XF 80mm F2.8 R LM OIS WR Fujinon Macro Lens,Fujifilm XF 80mm F2.8 R LM OIS WR Fujinon Macro Lens Capable of outstanding Macro images form up close and far away. Also compatible with the 1.4x and 2.0x teleconverter,1149.00,GBP,,45636,80918812,Fujifilm,Fujifilm XF 8-16mm f/2.8 R LM WR Zoom Lens,The Fujifilm XF 8-16mm f/2.8 R LM WR is a fast ultra-wide-angle zoom lens with outstanding edge-to-edge image-resolving performance and f/2.8 maximum aperture that make this product a perfect choice for landscape and architecture photography.,42995.00,ZAR,,37091,10484404#80918812,0,True
41697042,,"Cooler Master MasterBox TD500 Mesh ARGB Black ATX Case, Tempered Glass Side Window, NO PSU, 2x USB 3.2 Gen1, HD Audio, 3x 120mm ARGB Fan pre-installed, RGB Controller / Splitter Cable included, Polygonal Mesh Front Panel","Cooler Master MasterBox TD500 Mesh ARGB Black ATX Case, Tempered Glass Side Window, NO PSU, 2x USB 3.2 Gen1, HD Audio, 3x 120mm ARGB Fan pre-installed, RGB Controller / Splitter Cable included, Polygonal Mesh Front Panel",149.00,AUD,,1497038,41298409,Corsair,Corsair Carbide Spec-Omega RGB Tempered Glass ATX Mid-Tower Computer Case - Black,"Carbide Spec-Omega RGB Tempered Glass ATX Mid-Tower Computer Case - Black. The Carbide Series SPEC-OMEGA RGB is a mid-tower PC case with striking angular looks and a unique tempered glass front and side panels, ensuring your system will always stand out. A built-in RGB LED front fascia lighting zone, two included CORSAIR HD120 RGB fans, and a Lighting Node PRO offer billions of ways to light up your PC. This is the ultimate SPEC.",87.19,USD,,254664,41697042#41298409,0,True
45366053,,GARMIN FENIX 5S Sapphire - Black with Black Band,"GARMIN FENIX 5S Sapphire - Black with Black Band Striking Design, Strong Performance...Athletes and adventurers come in all sizes. That's why the fenix 5 series offers multiple models that vary in size to fit every wrist and every workout. Each version offers a variety of stainless steel finishes, QuickFit watch band combinations and premium feature sets to give you the look, performance and lightweight comfort to match both your aesthetic and athletic interests. KEY FEATURES HR at the Wrist - Elevate wrist-based heart rate technology for HR without the chest strap. Chroma Display - bright, high-resolution, full-colour with LED backlighting.",949,AUD,,1406172,7218865,Garmin,Garmin Fēnix® 5X Plus Sapphire black with Black Band 010-01989-01 smartwatch,"For athletes and outdoor adventurers who want the ultimate in a multisport on-wrist trainer, the ultra-rugged fēnix 5X Plus is here. It's our first fēnix series watch to offer a wrist-based Pulse Ox Acclimation sensor for blood oxygen saturation awareness at high altitudes. Other highlights include routable colour TopoActive Europe maps, wrist heart rate, a music player that lets you store and enjoy up to 500 songs — plus Garmin Pay, our contactless payment solution.",708.25,EUR,,1138411,45366053#7218865,0,True
